Freq,time,motorpath,angle
13.00, 3.58, 112, 3.15
13.00, 3.61, 46, 3.14
13.00, 3.63, -24, 3.12
13.00, 3.66, -96, 3.10
13.00, 3.69, -150, 3.09
13.00, 3.72, -189, 3.08
13.00, 3.75, -200, 3.08
13.00, 3.78, -184, 3.09
13.00, 3.81, -140, 3.10
13.00, 3.84, -78, 3.11
13.00, 3.86, -7, 3.13
13.00, 3.89, 62, 3.14
13.00, 3.92, 126, 3.16
13.00, 3.95, 171, 3.17
13.00, 3.97, 196, 3.18
13.00, 4.00, 195, 3.18
13.00, 4.03, 170, 3.17
13.00, 4.06, 119, 3.16
13.00, 4.09, 54, 3.14
13.00, 4.11, -13, 3.13
13.00, 4.14, -85, 3.11
13.00, 4.17, -144, 3.10
13.00, 4.20, -185, 3.09
13.00, 4.23, -200, 3.08
13.00, 4.26, -186, 3.09
13.00, 4.29, -148, 3.10
13.00, 4.32, -86, 3.11
13.00, 4.34, -16, 3.13
13.00, 4.37, 54, 3.14
13.00, 4.40, 119, 3.15
13.00, 4.43, 168, 3.17
13.00, 4.46, 195, 3.17
13.00, 4.48, 197, 3.17
13.00, 4.51, 173, 3.16
13.00, 4.54, 126, 3.15
13.00, 4.57, 62, 3.14
13.00, 4.60, -9, 3.12
13.00, 4.62, -75, 3.11
13.00, 4.65, -138, 3.10
13.00, 4.68, -182, 3.08
13.00, 4.71, -200, 3.08
13.00, 4.74, -190, 3.09
13.00, 4.77, -154, 3.10
13.00, 4.80, -96, 3.11
13.00, 4.82, -27, 3.13
13.00, 4.85, 48, 3.15
13.00, 4.88, 110, 3.16
13.00, 4.91, 162, 3.17
13.00, 4.94, 193, 3.18
13.00, 4.96, 198, 3.18
13.00, 4.99, 177, 3.17
13.00, 5.02, 132, 3.16
13.00, 5.05, 70, 3.15
13.00, 5.07, 2, 3.13
13.00, 5.10, -62, 3.12
13.00, 5.13, -128, 3.10
13.00, 5.16, -176, 3.09
13.00, 5.19, -199, 3.08
13.00, 5.22, -194, 3.09
13.00, 5.24, -162, 3.09
13.00, 5.27, -108, 3.10
13.00, 5.30, -38, 3.12
13.00, 5.33, 37, 3.14
13.00, 5.36, 100, 3.15
13.00, 5.39, 157, 3.16
13.00, 5.41, 190, 3.17
13.00, 5.44, 199, 3.17
13.00, 5.47, 182, 3.17
13.00, 5.50, 140, 3.15
13.00, 5.53, 81, 3.14
13.00, 5.55, 13, 3.13
13.00, 5.58, -59, 3.11
13.00, 5.61, -121, 3.10
13.00, 5.64, -171, 3.09
13.00, 5.67, -198, 3.08
13.00, 5.70, -196, 3.09
13.00, 5.73, -166, 3.10
13.00, 5.75, -113, 3.10
13.00, 5.78, -44, 3.12
13.00, 5.81, 28, 3.14
13.00, 5.84, 95, 3.15
13.00, 5.87, 149, 3.17
13.00, 5.89, 187, 3.18
13.00, 5.92, 199, 3.18
13.00, 5.95, 186, 3.17
13.00, 5.98, 148, 3.16
13.00, 6.01, 89, 3.15
13.00, 6.03, 24, 3.13
13.00, 6.06, -48, 3.12
13.00, 6.09, -114, 3.10
13.00, 6.12, -167, 3.09
13.00, 6.15, -196, 3.08
13.00, 6.18, -198, 3.09
13.00, 6.20, -172, 3.09
13.00, 6.23, -122, 3.10
13.00, 6.26, -52, 3.11
13.00, 6.29, 17, 3.13
13.00, 6.32, 87, 3.15
13.00, 6.35, 143, 3.16
13.00, 6.37, 182, 3.17
13.00, 6.40, 199, 3.17
13.00, 6.43, 189, 3.17
13.00, 6.46, 154, 3.16
13.00, 6.49, 98, 3.15
13.00, 6.51, 30, 3.14
13.00, 6.54, -37, 3.12
13.00, 6.57, -105, 3.10
13.00, 6.60, -162, 3.09
13.00, 6.63, -193, 3.09
13.00, 6.65, -199, 3.09
13.00, 6.68, -176, 3.09
13.00, 6.71, -129, 3.10
13.00, 6.74, -63, 3.12
13.00, 6.77, 9, 3.13
13.00, 6.80, 74, 3.15
13.00, 6.82, 134, 3.16
13.00, 6.85, 178, 3.17
13.00, 6.88, 198, 3.17
13.00, 6.91, 193, 3.17
13.00, 6.94, 162, 3.16
13.00, 6.96, 110, 3.15
13.00, 6.99, 41, 3.13
13.00, 7.02, -26, 3.12
13.00, 7.05, -97, 3.10
13.00, 7.08, -153, 3.09
13.00, 7.10, -189, 3.08
13.00, 7.13, -200, 3.08
13.00, 7.16, -182, 3.09
13.00, 7.19, -139, 3.10
13.00, 7.22, -76, 3.10
13.00, 7.25, -3, 3.12
13.00, 7.28, 64, 3.14
13.00, 7.30, 125, 3.15
13.00, 7.33, 174, 3.17
13.00, 7.36, 197, 3.17
13.00, 7.39, 195, 3.18
13.00, 7.42, 167, 3.16
13.00, 7.44, 117, 3.15
13.00, 7.47, 52, 3.14
13.00, 7.50, -17, 3.13
13.00, 7.53, -87, 3.11
13.00, 7.55, -146, 3.10
13.00, 7.58, -187, 3.09
13.00, 7.61, -200, 3.09
13.00, 7.64, -187, 3.09
13.00, 7.67, -145, 3.10
13.00, 7.70, -86, 3.11
13.00, 7.73, -14, 3.12
13.00, 7.76, 58, 3.14
13.00, 7.78, 120, 3.16
13.00, 7.81, 169, 3.17
13.00, 7.84, 196, 3.18
13.00, 7.87, 197, 3.17
13.00, 7.90, 172, 3.16
13.00, 7.92, 122, 3.15
13.00, 7.95, 60, 3.14
13.00, 7.98, -11, 3.12
13.00, 8.01, -82, 3.11
13.00, 8.03, -140, 3.09
13.00, 8.06, -184, 3.08
13.00, 8.09, -200, 3.08
13.00, 8.12, -189, 3.09
13.00, 8.15, -151, 3.10
13.00, 8.18, -89, 3.11
13.00, 8.21, -22, 3.12
13.00, 8.24, 50, 3.14
13.00, 8.26, 115, 3.15
13.00, 8.29, 164, 3.17
13.00, 8.32, 194, 3.18
13.00, 8.35, 198, 3.17
13.00, 8.38, 175, 3.16
13.00, 8.40, 129, 3.15
13.00, 8.43, 66, 3.14
13.00, 8.46, -3, 3.13
13.00, 8.49, -71, 3.11
13.00, 8.51, -133, 3.10
13.00, 8.54, -179, 3.09
13.00, 8.57, -200, 3.08
13.00, 8.60, -192, 3.09
13.00, 8.63, -158, 3.10
13.00, 8.66, -99, 3.11
13.00, 8.69, -31, 3.12
13.00, 8.72, 41, 3.14
13.00, 8.74, 106, 3.15
13.00, 8.77, 158, 3.17
13.00, 8.80, 192, 3.18
13.00, 8.83, 199, 3.18
13.00, 8.86, 180, 3.17
13.00, 8.88, 137, 3.16
13.00, 8.91, 74, 3.15
13.00, 8.94, 8, 3.13
13.00, 8.96, -58, 3.12
13.00, 8.99, -125, 3.10
13.00, 9.02, -172, 3.09
13.00, 9.05, -198, 3.09
13.00, 9.08, -195, 3.09
13.00, 9.11, -165, 3.10
13.00, 9.14, -111, 3.10
13.00, 9.17, -42, 3.12
13.00, 9.20, 30, 3.14
13.00, 9.22, 96, 3.15
13.00, 9.25, 152, 3.16
13.00, 9.28, 187, 3.17
13.00, 9.31, 199, 3.18
13.00, 9.33, 184, 3.17
13.00, 9.36, 147, 3.16
13.00, 9.39, 87, 3.14
13.00, 9.42, 20, 3.13
13.00, 9.44, -50, 3.12
13.00, 9.47, -116, 3.10
13.00, 9.50, -168, 3.09
13.00, 9.53, -196, 3.08
13.00, 9.56, -197, 3.09
13.00, 9.59, -169, 3.09
13.00, 9.62, -120, 3.10
13.00, 9.65, -50, 3.11
13.00, 9.68, 22, 3.13
13.00, 9.70, 86, 3.15
13.00, 9.73, 145, 3.16
13.00, 9.76, 184, 3.17
13.00, 9.79, 199, 3.17
13.00, 9.81, 188, 3.17
13.00, 9.84, 151, 3.16
13.00, 9.87, 97, 3.15
13.00, 9.90, 31, 3.13
13.00, 9.92, -39, 3.12
13.00, 9.95, -106, 3.10
13.00, 9.98, -163, 3.09
13.00, 10.01, -194, 3.08
13.00, 10.04, -198, 3.08
13.00, 10.07, -173, 3.09
13.00, 10.10, -121, 3.10
13.00, 10.13, -51, 3.11
13.00, 10.16, 24, 3.13
13.00, 10.19, 95, 3.15
13.00, 10.22, 150, 3.16
13.00, 10.25, 189, 3.18
13.00, 10.27, 199, 3.17
13.00, 10.30, 183, 3.17
13.00, 10.33, 139, 3.16
13.00, 10.36, 76, 3.14
13.00, 10.39, 6, 3.13
13.00, 10.42, -63, 3.11
13.00, 10.45, -131, 3.10
13.00, 10.48, -178, 3.09
13.00, 10.51, -200, 3.09
13.00, 10.54, -191, 3.09
13.00, 10.57, -154, 3.10
13.00, 10.60, -93, 3.11
13.00, 10.63, -21, 3.12
13.00, 10.65, 56, 3.14
13.00, 10.68, 118, 3.15
13.00, 10.71, 171, 3.16
13.00, 10.74, 197, 3.18
13.00, 10.77, 196, 3.17
13.00, 10.80, 166, 3.16
13.00, 10.83, 114, 3.15
13.00, 10.86, 45, 3.14
13.00, 10.89, -27, 3.12
13.00, 10.92, -100, 3.11
13.00, 10.94, -157, 3.09
13.00, 10.98, -193, 3.08
13.00, 11.01, -199, 3.08
13.00, 11.04, -175, 3.09
13.00, 11.07, -124, 3.10
13.00, 11.10, -55, 3.11
13.00, 11.13, 22, 3.13
13.00, 11.15, 89, 3.15
13.00, 11.18, 148, 3.16
13.00, 11.21, 187, 3.17
13.00, 11.24, 199, 3.18
13.00, 11.27, 184, 3.17
13.00, 11.30, 142, 3.16
13.00, 11.33, 80, 3.15
13.00, 11.35, 10, 3.13
13.00, 11.38, -64, 3.11
13.00, 11.41, -128, 3.10
13.00, 11.44, -178, 3.09
13.00, 11.47, -200, 3.08
13.00, 11.50, -192, 3.08
13.00, 11.53, -155, 3.09
13.00, 11.56, -95, 3.10
13.00, 11.59, -21, 3.12
13.00, 11.62, 52, 3.14
13.00, 11.65, 119, 3.16
13.00, 11.68, 170, 3.17
13.00, 11.71, 196, 3.18
13.00, 11.74, 195, 3.17
13.00, 11.77, 167, 3.17
13.00, 11.79, 115, 3.15
13.00, 11.82, 47, 3.14
13.00, 11.85, -28, 3.12
13.00, 11.88, -97, 3.11
13.00, 11.91, -156, 3.09
13.00, 11.94, -192, 3.08
13.00, 11.97, -199, 3.09
13.00, 12.00, -177, 3.09
13.00, 12.03, -128, 3.10
13.00, 12.06, -57, 3.11
13.00, 12.09, 15, 3.13
13.50, 0.00, 0, 3.14
13.50, 0.03, 68, 3.15
13.50, 0.05, 131, 3.16
13.50, 0.08, 177, 3.18
13.50, 0.11, 198, 3.18
13.50, 0.14, 192, 3.18
13.50, 0.17, 158, 3.16
13.50, 0.19, 102, 3.15
13.50, 0.22, 31, 3.14
13.50, 0.25, -42, 3.12
13.50, 0.28, -111, 3.10
13.50, 0.30, -166, 3.09
13.50, 0.33, -197, 3.08
13.50, 0.36, -197, 3.08
13.50, 0.39, -166, 3.09
13.50, 0.42, -111, 3.10
13.50, 0.45, -39, 3.11
13.50, 0.48, 36, 3.13
13.50, 0.51, 104, 3.14
13.50, 0.53, 159, 3.16
13.50, 0.56, 192, 3.17
13.50, 0.59, 198, 3.17
13.50, 0.62, 176, 3.17
13.50, 0.65, 129, 3.15
13.50, 0.67, 61, 3.14
13.50, 0.70, -8, 3.13
13.50, 0.73, -81, 3.12
13.50, 0.76, -143, 3.10
13.50, 0.79, -186, 3.09
13.50, 0.82, -200, 3.09
13.50, 0.84, -185, 3.09
13.50, 0.87, -141, 3.10
13.50, 0.90, -76, 3.11
13.50, 0.93, 0, 3.13
13.50, 0.96, 66, 3.15
13.50, 0.98, 131, 3.16
13.50, 1.01, 177, 3.17
13.50, 1.04, 198, 3.17
13.50, 1.07, 192, 3.17
13.50, 1.10, 158, 3.16
13.50, 1.12, 101, 3.15
13.50, 1.15, 31, 3.13
13.50, 1.18, -42, 3.12
13.50, 1.21, -111, 3.10
13.50, 1.24, -166, 3.09
13.50, 1.27, -197, 3.08
13.50, 1.29, -197, 3.08
13.50, 1.32, -166, 3.09
13.50, 1.35, -111, 3.10
13.50, 1.38, -39, 3.11
13.50, 1.41, 36, 3.13
13.50, 1.44, 104, 3.15
13.50, 1.46, 160, 3.16
13.50, 1.49, 193, 3.18
13.50, 1.52, 198, 3.17
13.50, 1.55, 176, 3.17
13.50, 1.58, 129, 3.15
13.50, 1.61, 61, 3.14
13.50, 1.63, -9, 3.13
13.50, 1.66, -82, 3.11
13.50, 1.69, -142, 3.10
13.50, 1.72, -186, 3.09
13.50, 1.75, -200, 3.08
13.50, 1.77, -185, 3.09
13.50, 1.80, -141, 3.10
13.50, 1.83, -76, 3.11
13.50, 1.86, 0, 3.12
13.50, 1.89, 67, 3.14
13.50, 1.92, 131, 3.15
13.50, 1.94, 176, 3.17
13.50, 1.97, 198, 3.17
13.50, 2.00, 192, 3.17
13.50, 2.03, 159, 3.16
13.50, 2.05, 101, 3.15
13.50, 2.08, 30, 3.13
13.50, 2.11, -40, 3.12
13.50, 2.14, -112, 3.10
13.50, 2.17, -167, 3.09
13.50, 2.20, -197, 3.08
13.50, 2.23, -197, 3.08
13.50, 2.26, -166, 3.09
13.50, 2.28, -113, 3.10
13.50, 2.31, -41, 3.11
13.50, 2.34, 37, 3.13
13.50, 2.37, 102, 3.15
13.50, 2.40, 160, 3.16
13.50, 2.42, 193, 3.17
13.50, 2.45, 198, 3.17
13.50, 2.48, 176, 3.16
13.50, 2.51, 128, 3.15
13.50, 2.54, 63, 3.14
13.50, 2.56, -9, 3.13
13.50, 2.59, -82, 3.11
13.50, 2.62, -142, 3.10
13.50, 2.65, -186, 3.09
13.50, 2.68, -200, 3.09
13.50, 2.71, -186, 3.09
13.50, 2.74, -141, 3.10
13.50, 2.76, -76, 3.11
13.50, 2.79, -2, 3.13
13.50, 2.82, 69, 3.14
13.50, 2.85, 134, 3.16
13.50, 2.87, 178, 3.17
13.50, 2.90, 199, 3.17
13.50, 2.93, 191, 3.17
13.50, 2.96, 157, 3.16
13.50, 2.99, 98, 3.15
13.50, 3.01, 30, 3.13
13.50, 3.04, -40, 3.12
13.50, 3.07, -112, 3.10
13.50, 3.10, -167, 3.09
13.50, 3.13, -197, 3.08
13.50, 3.16, -197, 3.09
13.50, 3.19, -166, 3.09
13.50, 3.21, -112, 3.10
13.50, 3.24, -41, 3.11
13.50, 3.27, 37, 3.13
13.50, 3.30, 102, 3.15
13.50, 3.33, 160, 3.16
13.50, 3.36, 193, 3.18
13.50, 3.38, 198, 3.17
13.50, 3.41, 175, 3.17
13.50, 3.44, 128, 3.16
13.50, 3.47, 62, 3.14
13.50, 3.49, -9, 3.13
13.50, 3.52, -80, 3.12
13.50, 3.55, -142, 3.10
13.50, 3.58, -186, 3.09
13.50, 3.61, -200, 3.09
13.50, 3.64, -185, 3.09
13.50, 3.67, -140, 3.10
13.50, 3.70, -75, 3.11
13.50, 3.72, -2, 3.12
13.50, 3.75, 70, 3.14
13.50, 3.78, 130, 3.15
13.50, 3.80, 178, 3.16
13.50, 3.83, 199, 3.17
13.50, 3.86, 191, 3.17
13.50, 3.89, 157, 3.16
13.50, 3.92, 98, 3.14
13.50, 3.94, 32, 3.13
13.50, 3.97, -41, 3.12
13.50, 4.00, -112, 3.10
13.50, 4.03, -166, 3.09
13.50, 4.06, -197, 3.08
13.50, 4.09, -197, 3.09
13.50, 4.12, -167, 3.09
13.50, 4.14, -112, 3.10
13.50, 4.17, -40, 3.12
13.50, 4.20, 35, 3.13
13.50, 4.23, 103, 3.15
13.50, 4.26, 160, 3.16
13.50, 4.29, 192, 3.17
13.50, 4.31, 198, 3.17
13.50, 4.34, 175, 3.16
13.50, 4.37, 130, 3.16
13.50, 4.40, 62, 3.14
13.50, 4.42, -10, 3.13
13.50, 4.45, -83, 3.11
13.50, 4.48, -144, 3.10
13.50, 4.51, -188, 3.09
13.50, 4.54, -200, 3.08
13.50, 4.57, -184, 3.09
13.50, 4.60, -138, 3.10
13.50, 4.63, -75, 3.10
13.50, 4.65, 2, 3.12
13.50, 4.68, 70, 3.14
13.50, 4.71, 130, 3.15
13.50, 4.74, 178, 3.16
13.50, 4.76, 199, 3.17
13.50, 4.79, 191, 3.16
13.50, 4.82, 157, 3.16
13.50, 4.85, 97, 3.15
13.50, 4.88, 32, 3.13
13.50, 4.90, -41, 3.12
13.50, 4.93, -110, 3.10
13.50, 4.96, -166, 3.09
13.50, 4.99, -197, 3.09
13.50, 5.02, -197, 3.09
13.50, 5.05, -167, 3.10
13.50, 5.08, -112, 3.10
13.50, 5.11, -40, 3.12
13.50, 5.13, 35, 3.14
13.50, 5.16, 103, 3.16
13.50, 5.19, 161, 3.17
13.50, 5.22, 192, 3.18
13.50, 5.24, 198, 3.18
13.50, 5.27, 176, 3.17
13.50, 5.30, 129, 3.16
13.50, 5.33, 61, 3.14
13.50, 5.36, -8, 3.12
13.50, 5.38, -81, 3.11
13.50, 5.41, -143, 3.10
13.50, 5.44, -185, 3.09
13.50, 5.47, -200, 3.08
13.50, 5.50, -185, 3.09
13.50, 5.53, -142, 3.10
13.50, 5.56, -77, 3.10
13.50, 5.58, -1, 3.12
13.50, 5.61, 68, 3.14
13.50, 5.64, 131, 3.15
13.50, 5.67, 178, 3.17
13.50, 5.69, 199, 3.17
13.50, 5.72, 191, 3.17
13.50, 5.75, 156, 3.16
13.50, 5.78, 99, 3.15
13.50, 5.81, 31, 3.13
13.50, 5.83, -41, 3.12
13.50, 5.86, -111, 3.11
13.50, 5.89, -166, 3.09
13.50, 5.92, -197, 3.09
13.50, 5.95, -197, 3.09
13.50, 5.98, -166, 3.10
13.50, 6.01, -111, 3.11
13.50, 6.04, -42, 3.12
13.50, 6.06, 36, 3.14
13.50, 6.09, 104, 3.15
13.50, 6.12, 159, 3.16
13.50, 6.15, 192, 3.18
13.50, 6.18, 198, 3.17
13.50, 6.20, 176, 3.17
13.50, 6.23, 129, 3.15
13.50, 6.26, 61, 3.14
13.50, 6.29, -8, 3.12
13.50, 6.31, -81, 3.11
13.50, 6.34, -143, 3.10
13.50, 6.37, -185, 3.09
13.50, 6.40, -200, 3.08
13.50, 6.43, -185, 3.09
13.50, 6.46, -141, 3.09
13.50, 6.49, -77, 3.10
13.50, 6.52, 0, 3.12
13.50, 6.54, 66, 3.14
13.50, 6.57, 129, 3.15
13.50, 6.60, 177, 3.17
13.50, 6.62, 198, 3.17
13.50, 6.65, 192, 3.17
13.50, 6.68, 159, 3.17
13.50, 6.71, 101, 3.15
13.50, 6.74, 31, 3.14
13.50, 6.76, -39, 3.12
13.50, 6.79, -111, 3.11
13.50, 6.82, -166, 3.10
13.50, 6.85, -196, 3.09
13.50, 6.88, -197, 3.09
13.50, 6.91, -166, 3.10
13.50, 6.94, -111, 3.11
13.50, 6.97, -42, 3.12
13.50, 6.99, 36, 3.14
13.50, 7.02, 102, 3.15
13.50, 7.05, 159, 3.16
13.50, 7.08, 192, 3.17
13.50, 7.11, 198, 3.17
13.50, 7.13, 176, 3.16
13.50, 7.16, 129, 3.15
13.50, 7.19, 63, 3.14
13.50, 7.22, -9, 3.12
13.50, 7.24, -82, 3.11
13.50, 7.27, -142, 3.10
13.50, 7.30, -185, 3.09
13.50, 7.33, -200, 3.08
13.50, 7.36, -186, 3.09
13.50, 7.39, -141, 3.10
13.50, 7.42, -76, 3.11
13.50, 7.45, -2, 3.13
13.50, 7.47, 69, 3.14
13.50, 7.50, 131, 3.15
13.50, 7.53, 177, 3.17
13.50, 7.56, 199, 3.18
13.50, 7.58, 191, 3.17
13.50, 7.61, 157, 3.16
13.50, 7.64, 99, 3.15
13.50, 7.67, 30, 3.14
13.50, 7.69, -40, 3.12
13.50, 7.72, -111, 3.10
13.50, 7.75, -167, 3.09
13.50, 7.78, -197, 3.08
13.50, 7.81, -197, 3.09
13.50, 7.84, -166, 3.10
13.50, 7.87, -113, 3.10
13.50, 7.90, -41, 3.11
13.50, 7.93, 37, 3.14
13.50, 7.95, 102, 3.15
13.50, 7.98, 160, 3.16
13.50, 8.01, 193, 3.18
13.50, 8.04, 198, 3.18
13.50, 8.07, 176, 3.16
13.50, 8.09, 128, 3.15
13.50, 8.12, 63, 3.14
13.50, 8.15, -9, 3.13
13.50, 8.18, -82, 3.11
13.50, 8.20, -142, 3.10
13.50, 8.23, -185, 3.09
13.50, 8.26, -200, 3.08
13.50, 8.29, -186, 3.09
13.50, 8.32, -141, 3.10
13.50, 8.35, -76, 3.11
13.50, 8.38, -2, 3.13
13.50, 8.40, 69, 3.14
13.50, 8.43, 132, 3.16
13.50, 8.46, 178, 3.17
13.50, 8.49, 199, 3.17
13.50, 8.52, 191, 3.17
13.50, 8.54, 157, 3.16
13.50, 8.57, 98, 3.15
13.50, 8.60, 33, 3.13
13.50, 8.63, -40, 3.12
13.50, 8.65, -112, 3.10
13.50, 8.68, -165, 3.09
13.50, 8.71, -197, 3.08
13.50, 8.74, -197, 3.09
13.50, 8.77, -167, 3.09
13.50, 8.80, -112, 3.10
13.50, 8.83, -41, 3.11
13.50, 8.86, 34, 3.14
13.50, 8.88, 102, 3.15
13.50, 8.91, 160, 3.16
13.50, 8.94, 192, 3.17
13.50, 8.97, 198, 3.17
13.50, 9.00, 176, 3.17
13.50, 9.02, 130, 3.16
13.50, 9.05, 62, 3.14
13.50, 9.08, -9, 3.12
13.50, 9.11, -80, 3.11
13.50, 9.13, -142, 3.10
13.50, 9.16, -185, 3.09
13.50, 9.19, -200, 3.09
13.50, 9.22, -185, 3.09
13.50, 9.25, -140, 3.10
13.50, 9.28, -78, 3.11
13.50, 9.31, -2, 3.12
13.50, 9.33, 70, 3.14
13.50, 9.36, 130, 3.15
13.50, 9.39, 178, 3.17
13.50, 9.42, 199, 3.17
13.50, 9.45, 191, 3.17
13.50, 9.47, 157, 3.16
13.50, 9.50, 98, 3.14
13.50, 9.53, 32, 3.13
13.50, 9.56, -40, 3.12
13.50, 9.58, -112, 3.10
13.50, 9.61, -166, 3.09
13.50, 9.64, -197, 3.09
13.50, 9.67, -197, 3.08
13.50, 9.70, -168, 3.09
13.50, 9.73, -112, 3.10
13.50, 9.76, -40, 3.11
13.50, 9.79, 35, 3.13
13.50, 9.81, 103, 3.15
13.50, 9.84, 160, 3.16
13.50, 9.87, 192, 3.18
13.50, 9.90, 198, 3.17
13.50, 9.93, 175, 3.17
13.50, 9.95, 130, 3.15
13.50, 9.98, 62, 3.14
13.50, 10.01, -10, 3.12
13.50, 10.04, -85, 3.11
13.50, 10.07, -148, 3.10
13.50, 10.10, -189, 3.09
13.50, 10.13, -200, 3.08
13.50, 10.16, -178, 3.09
13.50, 10.19, -126, 3.10
13.50, 10.22, -57, 3.11
13.50, 10.25, 23, 3.12
13.50, 10.28, 95, 3.14
13.50, 10.30, 153, 3.16
13.50, 10.33, 190, 3.17
13.50, 10.36, 199, 3.17
13.50, 10.39, 177, 3.16
13.50, 10.42, 129, 3.16
13.50, 10.45, 58, 3.14
13.50, 10.48, -14, 3.13
13.50, 10.51, -92, 3.11
13.50, 10.54, -153, 3.09
13.50, 10.57, -191, 3.09
13.50, 10.60, -199, 3.09
13.50, 10.63, -175, 3.09
13.50, 10.66, -121, 3.10
13.50, 10.69, -50, 3.11
13.50, 10.72, 30, 3.13
13.50, 10.74, 101, 3.15
13.50, 10.77, 159, 3.16
13.50, 10.80, 193, 3.18
13.50, 10.83, 198, 3.18
13.50, 10.86, 172, 3.17
13.50, 10.89, 121, 3.15
13.50, 10.92, 49, 3.14
13.50, 10.95, -24, 3.12
13.50, 10.98, -100, 3.11
13.50, 11.01, -160, 3.10
13.50, 11.04, -195, 3.08
13.50, 11.07, -198, 3.09
13.50, 11.10, -169, 3.09
13.50, 11.13, -110, 3.10
13.50, 11.16, -38, 3.11
13.50, 11.19, 42, 3.13
13.50, 11.21, 111, 3.15
13.50, 11.24, 166, 3.16
13.50, 11.27, 196, 3.17
13.50, 11.30, 195, 3.17
13.50, 11.33, 166, 3.16
13.50, 11.36, 111, 3.15
13.50, 11.39, 37, 3.14
13.50, 11.42, -36, 3.12
13.50, 11.45, -111, 3.11
13.50, 11.48, -168, 3.09
13.50, 11.51, -198, 3.08
13.50, 11.54, -195, 3.09
13.50, 11.57, -160, 3.09
13.50, 11.60, -100, 3.10
13.50, 11.63, -26, 3.11
13.50, 11.66, 54, 3.14
14.00, 0.00, 0, 3.15
14.00, 0.03, 71, 3.15
14.00, 0.05, 135, 3.17
14.00, 0.08, 182, 3.18
14.00, 0.11, 199, 3.18
14.00, 0.14, 188, 3.18
14.00, 0.17, 145, 3.17
14.00, 0.19, 85, 3.15
14.00, 0.22, 9, 3.13
14.00, 0.25, -63, 3.11
14.00, 0.27, -129, 3.09
14.00, 0.30, -180, 3.08
14.00, 0.33, -200, 3.07
14.00, 0.36, -188, 3.08
14.00, 0.39, -145, 3.08
14.00, 0.42, -76, 3.10
14.00, 0.45, -3, 3.12
14.00, 0.48, 71, 3.13
14.00, 0.50, 137, 3.14
14.00, 0.53, 181, 3.16
14.00, 0.56, 199, 3.16
14.00, 0.59, 186, 3.17
14.00, 0.62, 145, 3.16
14.00, 0.64, 82, 3.15
14.00, 0.67, 11, 3.14
14.00, 0.70, -66, 3.12
14.00, 0.73, -133, 3.11
14.00, 0.75, -181, 3.10
14.00, 0.78, -200, 3.10
14.00, 0.81, -187, 3.10
14.00, 0.84, -143, 3.11
14.00, 0.87, -76, 3.12
14.00, 0.90, 3, 3.13
14.00, 0.92, 72, 3.15
14.00, 0.95, 138, 3.16
14.00, 0.98, 182, 3.18
14.00, 1.01, 199, 3.18
14.00, 1.04, 186, 3.17
14.00, 1.06, 145, 3.16
14.00, 1.09, 81, 3.15
14.00, 1.12, 8, 3.13
14.00, 1.15, -64, 3.11
14.00, 1.17, -131, 3.10
14.00, 1.20, -181, 3.09
14.00, 1.23, -200, 3.08
14.00, 1.26, -188, 3.08
14.00, 1.29, -142, 3.09
14.00, 1.32, -75, 3.10
14.00, 1.35, 1, 3.12
14.00, 1.37, 72, 3.14
14.00, 1.40, 136, 3.15
14.00, 1.43, 181, 3.17
14.00, 1.46, 199, 3.17
14.00, 1.49, 186, 3.17
14.00, 1.51, 146, 3.16
14.00, 1.54, 83, 3.15
14.00, 1.57, 10, 3.14
14.00, 1.59, -64, 3.12
14.00, 1.62, -134, 3.10
14.00, 1.65, -181, 3.10
14.00, 1.68, -200, 3.09
14.00, 1.71, -186, 3.10
14.00, 1.74, -142, 3.11
14.00, 1.77, -75, 3.11
14.00, 1.80, 2, 3.13
14.00, 1.82, 73, 3.15
14.00, 1.85, 136, 3.16
14.00, 1.88, 182, 3.17
14.00, 1.90, 199, 3.18
14.00, 1.93, 187, 3.17
14.00, 1.96, 144, 3.16
14.00, 1.99, 83, 3.15
14.00, 2.02, 7, 3.13
14.00, 2.04, -65, 3.11
14.00, 2.07, -130, 3.10
14.00, 2.10, -181, 3.09
14.00, 2.13, -200, 3.08
14.00, 2.16, -187, 3.08
14.00, 2.19, -144, 3.09
14.00, 2.22, -74, 3.10
14.00, 2.24, 0, 3.12
14.00, 2.27, 71, 3.13
14.00, 2.30, 137, 3.15
14.00, 2.33, 181, 3.16
14.00, 2.35, 199, 3.17
14.00, 2.38, 187, 3.16
14.00, 2.41, 147, 3.15
14.00, 2.44, 82, 3.14
14.00, 2.46, 9, 3.13
14.00, 2.49, -63, 3.12
14.00, 2.52, -131, 3.10
14.00, 2.55, -180, 3.09
14.00, 2.58, -200, 3.09
14.00, 2.61, -188, 3.09
14.00, 2.64, -143, 3.10
14.00, 2.66, -79, 3.11
14.00, 2.69, 0, 3.13
14.00, 2.72, 69, 3.14
14.00, 2.75, 135, 3.16
14.00, 2.77, 181, 3.17
14.00, 2.80, 199, 3.17
14.00, 2.83, 187, 3.17
14.00, 2.86, 147, 3.16
14.00, 2.89, 84, 3.14
14.00, 2.91, 11, 3.13
14.00, 2.94, -63, 3.11
14.00, 2.97, -131, 3.10
14.00, 3.00, -180, 3.09
14.00, 3.03, -200, 3.08
14.00, 3.06, -188, 3.09
